,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
263,668,Return the money rank of the poker player with the greatest height.,poker_player,hard,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,7,"SELECT money_rank FROM poker_player WHERE people_id = (SELECT people_id                    FROM people                    WHERE height = (SELECT MAX(height)                                    FROM people))
SELECT money_rank FROM poker_player, people WHERE poker_player.people_id = people.people_id AND people.height = (SELECT MAX(height) FROM people)
SELECT money_rank FROM poker_player, people WHERE poker_player.people_id = people.people_id AND people.height = (SELECT MAX(height) FROM people)
SELECT money_rank FROM poker_player INNER JOIN people ON poker_player.people_id = people.people_id WHERE height = (SELECT MAX(height) FROM people)
SELECT money_rank FROM poker_player WHERE people_id = (     SELECT people_id     FROM people     WHERE height = (         SELECT MAX(height)         FROM people     ) )
SELECT money_rank FROM poker_player WHERE people_id = (SELECT people_id                    FROM people                    WHERE height = (SELECT MAX(height)                                    FROM people))
SELECT money_rank FROM poker_player, people WHERE poker_player.people_id = people.people_id AND people.height = (SELECT MAX(height) FROM people)","SELECT money_rank FROM poker_player, people WHERE poker_player.people_id = people.people_id AND people.height = (SELECT MAX(height) FROM people)"
264,941,Find the owner id and zip code of the owner who spent the most money in total for his or her dogs.,dog_kennels,extra,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1",7,"SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(charges.charge_amount) DESC     LIMIT 1 )
SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(charges.charge_amount) DESC     LIMIT 1 )
SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(charges.charge_amount) DESC     LIMIT 1 )
SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(charges.charge_amount) DESC     LIMIT 1 )
SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(charges.charge_amount) DESC     LIMIT 1 )
SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(cost_of_treatment) DESC     LIMIT 1 )
SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(charges.charge_amount) DESC     LIMIT 1 )","SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(charges.charge_amount) DESC     LIMIT 1 )"
265,916,Find the minimum grade of students who have no friends.,network_1,extra,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),7,"SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend)
SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend) AND id NOT IN (SELECT liked_id FROM likes)
SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend)
SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend)
SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend) AND id NOT IN (SELECT liked_id FROM likes) 
SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend)
SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend) AND id NOT IN (SELECT liked_id FROM likes)",SELECT MIN(grade) FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend)
266,448,What are the names of players who won in both 2013 and 2016?,wta_1,hard,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,7,"SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016
SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016
SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016
SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016
SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016
SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016
SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016","SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id JOIN matches m2 ON p.player_id = m2.winner_id WHERE m1.tourney_date = 2013 AND m2.tourney_date = 2016"
267,837,"What are the names of conductors, sorted descending by the number of years they have worked?",orchestra,easy,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,7,"SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC
SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC
SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC
SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC
SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC
SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC
SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC",SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC
268,777,What are the Asian countries which have a population larger than that of any country in Africa?,world_1,extra,"SELECT Name FROM country WHERE Continent  =  ""Asia""  AND population  >  (SELECT min(population) FROM country WHERE Continent  =  ""Africa"")",7,"SELECT DISTINCT country.name FROM country WHERE country.continent = 'Asia' AND country.population > (     SELECT MAX(country.population)     FROM country     WHERE country.continent = 'Africa' )
SELECT c1.name FROM country c1 WHERE c1.continent = 'Asia' AND c1.population > (     SELECT MAX(c2.population)     FROM country c2     WHERE c2.continent = 'Africa' )
SELECT country.name FROM country WHERE country.continent = 'Asia' AND country.population > (     SELECT MAX(country.population)     FROM country     WHERE country.continent = 'Africa' )
SELECT country.name FROM country WHERE country.continent = 'Asia' AND country.population > (     SELECT MAX(country.population)     FROM country     WHERE country.continent = 'Africa' )
SELECT c1.name FROM country c1 WHERE c1.continent = 'Asia' AND c1.population > (     SELECT MAX(c2.population)     FROM country c2     WHERE c2.continent = 'Africa' )
SELECT DISTINCT country.name FROM country WHERE country.continent = 'Asia' AND country.population > (     SELECT MAX(country.population)     FROM country     WHERE country.continent = 'Africa' )
SELECT country.name FROM country WHERE country.continent = 'Asia' AND country.population > (     SELECT MAX(country.population)     FROM country     WHERE country.continent = 'Africa' )",SELECT country.name FROM country WHERE country.continent = 'Asia' AND country.population > (     SELECT MAX(country.population)     FROM country     WHERE country.continent = 'Africa' )
269,270,What are the manager name and district of the shop that sells the largest number of products?,employee_hire_evaluation,medium,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1",7,"SELECT manager_name, district FROM shop WHERE number_products = (SELECT MAX(number_products) FROM shop)
SELECT manager_name, district FROM shop WHERE number_products = (     SELECT MAX(number_products)     FROM shop )
SELECT shop.manager_name, shop.district FROM shop WHERE shop.number_products = (     SELECT MAX(number_products)     FROM shop )
SELECT shop.manager_name, shop.district FROM shop WHERE shop.number_products = (     SELECT MAX(number_products)     FROM shop )
SELECT shop.manager_name, shop.district FROM shop WHERE shop.number_products = (     SELECT MAX(number_products)     FROM shop )
SELECT manager_name, district FROM shop WHERE number_products = (     SELECT MAX(number_products)     FROM shop )
SELECT manager_name, district FROM shop WHERE number_products = (SELECT MAX(number_products) FROM shop)","SELECT shop.manager_name, shop.district FROM shop WHERE shop.number_products = (     SELECT MAX(number_products)     FROM shop )"
270,174,What are the names of the countries with no car makers?,car_1,hard,SELECT CountryName FROM countries EXCEPT SELECT T1.CountryName FROM countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.countryId  =  T2.Country;,7,"SELECT DISTINCT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT DISTINCT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT DISTINCT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT country FROM car_makers)
SELECT DISTINCT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT country FROM car_makers)",SELECT DISTINCT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
271,810,What is the total population and average area of countries in the continent of North America whose area is bigger than 3000 ?,world_1,hard,"select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000",7,"SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000
SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000
SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000
SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000
SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000
SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000
SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000","SELECT SUM(population), AVG(surfacearea) FROM country WHERE continent = 'North America' AND surfacearea > 3000"
272,710,Which region is the city Kabul located in?,world_1,medium,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",7,"SELECT region FROM country WHERE name = 'Kabul'
SELECT region FROM country WHERE name = 'Kabul'
SELECT region FROM country WHERE name = 'Kabul'
SELECT region FROM country WHERE name = 'Kabul'
SELECT region FROM country WHERE name = 'Kabul'
SELECT region FROM country WHERE name = 'Kabul'
SELECT region FROM country WHERE name = 'Kabul'",SELECT region FROM country WHERE name = 'Kabul'
273,902,Count the number of likes for each student id.,network_1,medium,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",7,"SELECT student_id, COUNT(liked_id) FROM likes GROUP BY student_id
SELECT student_id, COUNT(liked_id) FROM likes GROUP BY student_id
SELECT student_id, COUNT(liked_id) FROM likes GROUP BY student_id
SELECT student_id, COUNT(liked_id) FROM likes GROUP BY student_id
SELECT student_id, COUNT(liked_id) FROM likes GROUP BY student_id
SELECT student_id, COUNT(liked_id) FROM likes GROUP BY student_id
SELECT student_id, COUNT(liked_id) AS num_likes FROM likes GROUP BY student_id","SELECT student_id, COUNT(liked_id) FROM likes GROUP BY student_id"
