Unnamed: 0,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query,Exact Match,Execution Accuracy
312,965,List the arrival date and the departure date for all the dogs.,dog_kennels,medium,"SELECT date_arrived ,  date_departed FROM Dogs",7,"SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs","SELECT date_arrived, date_departed FROM dogs",True,1.0
313,980,How many owners temporarily do not have any dogs?,dog_kennels,extra,SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs ),7,"SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL
SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL
SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL
SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL
SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL
SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL
SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL",SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.dog_id IS NULL,0,1.0
314,451,What are the country code and first name of the players who won in both tourney WTA Championships and Australian Open?,wta_1,extra,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'",7,"SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) 
SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) 
SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) 
SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) 
SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) 
SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) 
SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) ","SELECT DISTINCT m1.winner_id, p.first_name FROM matches m1 JOIN players p ON m1.winner_id = p.player_id WHERE m1.tourney_name IN ('WTA Championships', 'Australian Open') AND NOT EXISTS (     SELECT 1     FROM matches m2     WHERE m2.winner_id = m1.winner_id     AND m2.tourney_name NOT IN ('WTA Championships', 'Australian Open') ) ",0,0.0
315,852,List the record company shared by the most number of orchestras.,orchestra,hard,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,7,"SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(*) DESC LIMIT 1
SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(*) DESC LIMIT 1
SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(*) DESC LIMIT 1
SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(*) DESC LIMIT 1
SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(*) DESC LIMIT 1
SELECT record_company, COUNT(*) AS company_count FROM orchestra GROUP BY record_company ORDER BY company_count DESC LIMIT 1
SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(*) DESC LIMIT 1",SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(*) DESC LIMIT 1,True,1.0
316,167,"Among the cars with more than lowest horsepower, which ones do not have more than 3 cylinders? List the car makeid and make name.",car_1,extra,"SELECT T2.MakeId ,  T2.Make FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Horsepower  >  (SELECT min(Horsepower) FROM CARS_DATA) AND T1.Cylinders  <=  3;",7,"SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) 
SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) 
SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) 
SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) 
SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) 
SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) 
SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) ","SELECT cm.id, cm.maker, cl.make FROM car_makers cm JOIN car_names cl ON cm.id = cl.makeid JOIN cars_data cd ON cl.modelid = cd.id WHERE cd.cylinders <= 3 AND cd.horsepower > (SELECT MIN(horsepower) FROM cars_data) ",0,0.0
317,282,What are the names of the employees who never received any evaluation?,employee_hire_evaluation,hard,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),7,"SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL
SELECT name FROM employee WHERE employee_id NOT IN (SELECT employee_id FROM evaluation)
SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL
SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL
SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL
SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL
SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL",SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL,0,1.0
318,815,Give the language that is spoken in the most countries.,world_1,hard,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,7,"SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1
SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1
SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1
SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1
SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1
SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1
SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1",SELECT language FROM countrylanguage GROUP BY language ORDER BY COUNT(countrycode) DESC LIMIT 1,0,1.0
319,241,Find all airlines that have at least 10 flights.,flight_2,medium,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,7,"SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10
SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10
SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10
SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10
SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10
SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10
SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10",SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) >= 10,0,0.0
320,959,Find the arriving date and the departing date of the dogs that received a treatment.,dog_kennels,medium,"SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id",7,"SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id
SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id
SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id
SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id
SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id
SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id
SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id","SELECT dogs.date_arrived, dogs.date_departed FROM dogs JOIN treatments ON dogs.dog_id = treatments.dog_id",True,1.0
321,1031,What is the feature type name of feature AirCon?,real_estate_properties,medium,"SELECT T2.feature_type_name FROM Other_Available_Features AS T1 JOIN Ref_Feature_Types AS T2 ON T1.feature_type_code  =  T2.feature_type_code WHERE T1.feature_name  =  ""AirCon""",7,"SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon'
SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon'
SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon'
SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon'
SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon'
SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon'
SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon'",SELECT feature_type_name FROM ref_feature_types WHERE feature_type_code = 'AirCon',0,0.0
322,486,Find the number of left handed winners who participated in the WTA Championships.,wta_1,medium,SELECT count(DISTINCT winner_name) FROM matches WHERE tourney_name  =  'WTA Championships' AND winner_hand  =  'L',7,"SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships'
SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships'
SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships'
SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships'
SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships'
SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships'
SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships'",SELECT COUNT(*) FROM matches WHERE winner_hand = 'L' AND tourney_name = 'WTA Championships',0,0.0
323,351,"What is the template type code for template type description ""Book"".",cre_Doc_Template_Mgt,easy,"SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",7,"SELECT template_type_code FROM templates WHERE template_type_description = 'Book'
SELECT template_type_code FROM templates WHERE template_type_description = 'Book'
SELECT template_type_code FROM templates WHERE template_type_description = 'Book'
SELECT template_type_code FROM templates WHERE template_type_description = 'Book'
SELECT template_type_code FROM templates WHERE template_type_description = 'Book'
SELECT template_type_code FROM templates WHERE template_type_description = 'Book'
SELECT template_type_code FROM templates WHERE template_type_description = 'Book'",SELECT template_type_code FROM templates WHERE template_type_description = 'Book',0,0.0
324,102,What is the maker of the carr produced in the earliest year and what year was it?,car_1,extra,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);",7,"SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)
SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)
SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)
SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)
SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)
SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)
SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)","SELECT maker, year FROM cars_data WHERE year = (SELECT MIN(year) FROM cars_data)",0,0.0
325,567,How many transcripts are released?,student_transcripts_tracking,easy,SELECT count(*) FROM Transcripts,7,"SELECT COUNT(*) FROM transcripts
SELECT COUNT(*) FROM transcripts
SELECT COUNT(*) FROM transcripts
SELECT COUNT(*) FROM transcripts
SELECT COUNT(*) FROM transcripts
SELECT COUNT(*) FROM transcripts
SELECT COUNT(*) FROM transcripts",SELECT COUNT(*) FROM transcripts,True,1.0
326,706,What is the total surface area of the countries in the Caribbean region?,world_1,easy,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",7,"SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean'
SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean'
SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean'
SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean'
SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean'
SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean'
SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean'",SELECT SUM(surfacearea) FROM country WHERE region = 'Caribbean',True,1.0
327,438,What is the average rank for winners in all matches?,wta_1,easy,SELECT avg(winner_rank) FROM matches,7,"SELECT AVG(winner_rank) AS average_winner_rank FROM matches
SELECT AVG(winner_rank) AS average_winner_rank FROM matches
SELECT AVG(winner_rank) AS average_winner_rank FROM matches
SELECT AVG(winner_rank) AS average_winner_rank FROM matches
SELECT AVG(winner_rank) AS average_winner_rank FROM matches
SELECT AVG(winner_rank) AS average_winner_rank FROM matches
SELECT AVG(winner_rank) AS average_winner_rank FROM matches",SELECT AVG(winner_rank) AS average_winner_rank FROM matches,0,1.0
328,572,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,student_transcripts_tracking,hard,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT course_id, COUNT(transcript_id) AS times_shown FROM transcript_contents GROUP BY course_id ORDER BY times_shown DESC LIMIT 1
SELECT course_id, COUNT(transcript_id) AS times_shown, MAX(student_enrolment_id) AS max_enrollment_id FROM transcript_contents GROUP BY course_id ORDER BY times_shown DESC LIMIT 1
SELECT course_id, COUNT(transcript_id) AS times_shown, MAX(student_enrolment_id) AS max_enrollment_id FROM transcript_contents GROUP BY course_id ORDER BY times_shown DESC LIMIT 1
SELECT course_id, COUNT(transcript_id) AS times_shown, MAX(student_enrolment_id) AS max_enrollment_id FROM transcript_contents GROUP BY course_id ORDER BY times_shown DESC LIMIT 1
SELECT course_id, COUNT(transcript_id) AS max_appearances FROM transcript_contents GROUP BY course_id ORDER BY max_appearances DESC LIMIT 1
SELECT course_id, COUNT(transcript_id) AS max_appearances FROM transcript_contents GROUP BY course_id ORDER BY max_appearances DESC LIMIT 1
SELECT course_id, COUNT(transcript_id) AS max_appearances FROM transcript_contents GROUP BY course_id ORDER BY max_appearances DESC LIMIT 1","SELECT course_id, COUNT(transcript_id) AS times_shown, MAX(student_enrolment_id) AS max_enrollment_id FROM transcript_contents GROUP BY course_id ORDER BY times_shown DESC LIMIT 1",0,0.0
329,914,Find the average grade of all students who have some friends.,network_1,hard,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),7,"SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend) AND id IN (SELECT liked_id FROM likes)
SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend) AND id IN (SELECT liked_id FROM likes)
SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend UNION SELECT liked_id FROM likes)
SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend) AND id IN (SELECT liked_id FROM likes)
SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend) AND id IN (SELECT liked_id FROM likes)
SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend UNION SELECT liked_id FROM likes)
SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend) AND id IN (SELECT liked_id FROM likes)",SELECT AVG(grade) FROM highschooler WHERE id IN (SELECT student_id FROM friend) AND id IN (SELECT liked_id FROM likes),0,0.0
