Question,difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
Please state the reference name of the oldest German driver.,simple,SELECT driverRef FROM drivers WHERE nationality = 'German' ORDER BY JULIANDAY(dob) ASC LIMIT 1,SELECT driverref FROM drivers WHERE nationality = 'German' ORDER BY dob ASC LIMIT 1,SELECT T2.driverref FROM drivers AS T2 WHERE T2.nationality = 'German' ORDER BY T2.dob ASC LIMIT 1,1,1
Which drivers who were born in 1971 and has the fastest lap time on the race? Give id and code of these drivers.,moderate,"SELECT T2.driverId, T2.code FROM results AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE STRFTIME('%Y', T2.dob) = '1971' AND T1.fastestLapTime IS NOT NULL","SELECT d.driverid, d.code FROM drivers d JOIN results r ON d.driverid = r.driverid WHERE YEAR(d.dob) = 1971 AND r.fastestlap = 1","SELECT T2.driverid, T2.code FROM drivers AS T2 INNER JOIN results AS T1 ON T1.driverid = T2.driverid WHERE T2.dob LIKE '%1971%' AND T1.fastestlap = 1",0,0
List out top 10 Spanish drivers who were born before 1982 and have the latest lap time.,moderate,"SELECT T2.driverId FROM pitStops AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE T2.nationality = 'Spanish' AND STRFTIME('%Y', T2.dob) < '1982' ORDER BY T1.time DESC LIMIT 10","SELECT d.forename, d.surname, MAX(l.time) AS latest_lap_time FROM drivers d JOIN laptimes l ON d.driverid = l.driverid WHERE d.nationality = 'Spanish' AND YEAR(d.dob) < 1982 GROUP BY d.driverid ORDER BY latest_lap_time DESC LIMIT 10","SELECT DISTINCT T2.forename, T2.surname FROM drivers AS T2 INNER JOIN laptimes AS T1 ON T2.driverid = T1.driverid WHERE T2.nationality = 'Spanish' AND strftime('%Y', T2.dob) < 1982 AND T1.time = (SELECT MAX(T3.time) FROM laptimes AS T3)",0,0
State the racing year which has the fastest lap time?,simple,SELECT T2.year FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T1.fastestLapTime IS NOT NULL,SELECT r.year FROM races r JOIN results res ON r.raceid = res.raceid WHERE res.fastestlap = 1 ORDER BY res.fastestlaptime ASC LIMIT 1,"SELECT T1.year, T2.fastestLapTime FROM seasons AS T1 INNER JOIN races AS T2 ON T1.year = T2.year WHERE T2.fastestLapTime IS NOT NULL ORDER BY T2.fastestLapTime LIMIT 1",0,0
Which year has the lowest speed of lap time?,simple,SELECT T2.year FROM lapTimes AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId ORDER BY T1.time DESC LIMIT 1,"SELECT r.year, MIN(lt.time) AS lowest_speed FROM results r JOIN laptimes lt ON r.raceid = lt.raceid GROUP BY r.year ORDER BY lowest_speed ASC LIMIT 1","SELECT T1.year, MAX(T2.fastestlapspeed) AS lowest_speed FROM seasons AS T1 INNER JOIN results AS T2 ON T1.year = T2.year GROUP BY T1.year ORDER BY lowest_speed ASC LIMIT 1",0,0
"List the driver's ID of the top five driver, by descending order, the fastest time during the first lap of the race.",simple,SELECT driverId FROM lapTimes WHERE lap = 1 ORDER BY time LIMIT 5,"SELECT results.driverid, MIN(results.time) AS fastest_time FROM results WHERE results.position = 1 GROUP BY results.driverid ORDER BY fastest_time ASC LIMIT 5","SELECT T1.driverid, T1.time FROM laptimes AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T1.lap = 1 ORDER BY T1.time ASC LIMIT 5",0,0
"From race no. 50 to 100, how many finishers have been disqualified?",simple,"SELECT SUM(IIF(time IS NOT NULL, 1, 0)) FROM results WHERE statusId = 2 AND raceID < 100 AND raceId > 50",SELECT COUNT(*) AS disqualified_count FROM results WHERE raceid > 50 AND raceid < 100 AND statusid = 2,SELECT COUNT(*) FROM results AS R INNER JOIN status AS S ON R.statusid = S.statusid WHERE R.raceid BETWEEN 50 AND 100 AND S.status = 'disqualified' AND R.time IS NOT NULL,0,0
How many times the circuits were held in Austria? Please give their location and coordinates.,simple,"SELECT DISTINCT location, lat, lng FROM circuits WHERE country = 'Austria'","SELECT c.name, c.location, c.lat, c.lng FROM circuits c WHERE c.country = 'Austria'","SELECT location, lat, lng FROM circuits WHERE country = 'Austria'",0,1
What race number has the most finishers?,simple,SELECT raceId FROM results GROUP BY raceId ORDER BY COUNT(time IS NOT NULL) DESC LIMIT 1,"SELECT r.number, COUNT(*) AS finisher_count FROM results r WHERE r.time IS NOT NULL GROUP BY r.number ORDER BY finisher_count DESC LIMIT 1","SELECT T1.number, COUNT(T1.number) AS finisher_count FROM results AS T1 WHERE T1.time IS NOT NULL GROUP BY T1.number ORDER BY finisher_count DESC LIMIT 1",0,0
List the reference name of the drivers who passed the second qualifying lap during race no. 23. Indicate their nationality and birthday.,moderate,"SELECT T2.driverRef, T2.nationality, T2.dob FROM qualifying AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE T1.raceId = 23 AND T1.q2 IS NOT NULL","SELECT d.driverref, d.nationality, d.dob FROM drivers d JOIN qualifying q ON d.driverid = q.driverid JOIN races r ON q.raceid = r.raceid WHERE r.raceid = 23 AND q.q2 IS NOT NULL","SELECT T2.driverref, T2.nationality, T2.dob FROM drivers AS T2 INNER JOIN qualyfing AS T1 ON T2.driverid = T1.driverid WHERE T1.q2 IS NOT NULL AND T1.raceid = 23",1,0
"On what year did the youngest driver had his first qualifying race? Also state the name, date and time of the race.",moderate,"SELECT T3.year, T3.name, T3.date, T3.time FROM qualifying AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId INNER JOIN races AS T3 on T1.raceId = T3.raceId WHERE T1.driverId = ( SELECT driverId FROM drivers ORDER BY dob DESC LIMIT 1 ) ORDER BY T3.date ASC LIMIT 1","SELECT r.year, r.name, r.date, r.time FROM races r JOIN qualifying q ON r.raceid = q.raceid JOIN drivers d ON q.driverid = d.driverid WHERE d.dob = (SELECT MIN(dob) FROM drivers) LIMIT 1","SELECT T2.year, T3.name, T3.date, T3.time FROM drivers AS T1 INNER JOIN results AS T2 ON T1.driverid = T2.driverid INNER JOIN races AS T3 ON T2.raceid = T3.raceid WHERE T1.dob = (SELECT MIN(dob) FROM drivers) ORDER BY T3.date LIMIT 1",0,0
How many American drivers have puncture status.,simple,SELECT COUNT(T1.driverId) FROM drivers AS T1 INNER JOIN results AS T2 on T1.driverId = T2.driverId INNER JOIN status AS T3 on T2.statusId = T3.statusId WHERE T3.status = 'Puncture' AND T1.nationality = 'American',SELECT COUNT(*) AS American_Drivers_With_Puncture_Status FROM drivers d JOIN results r ON d.driverid = r.driverid JOIN status s ON r.statusid = s.statusid WHERE d.nationality = 'American' AND s.status = 'Puncture',SELECT COUNT(DISTINCT T2.driverid) FROM results AS T1 INNER JOIN status AS T3 ON T1.statusid = T3.statusid INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid WHERE T3.status = 'Puncture' AND T2.nationality = 'American',1,1
Which of the Italian constructor got the highest point to date? Give its introduction website?,simple,SELECT T1.url FROM constructors AS T1 INNER JOIN constructorStandings AS T2 on T1.constructorId = T2.constructorId WHERE T1.nationality = 'Italian' ORDER BY T2.points DESC LIMIT 1,"SELECT c.url, cr.points FROM constructors c JOIN constructorresults cr ON c.constructorid = cr.constructorid WHERE c.nationality = 'Italian' ORDER BY cr.points DESC LIMIT 1",SELECT T2.url FROM constructors AS T1 INNER JOIN circuits AS T2 ON T1.constructorid = T2.circuitid WHERE T1.nationality = 'Italian' ORDER BY T1.points DESC LIMIT 1,0,0
What is the website of the constructor who tallied the most total wins.,simple,SELECT T1.url FROM constructors AS T1 INNER JOIN constructorStandings AS T2 on T1.constructorId = T2.constructorId ORDER BY T2.wins DESC LIMIT 1,SELECT c.url FROM constructors c JOIN constructorstandings cs ON c.constructorid = cs.constructorid GROUP BY c.constructorid ORDER BY SUM(cs.wins) DESC LIMIT 1,SELECT T2.url FROM constructors AS T1 INNER JOIN constructorstandings AS T2 ON T1.constructorid = T2.constructorid GROUP BY T1.constructorid ORDER BY SUM(T2.wins) DESC LIMIT 1,0,0
"Among the drivers who participated in the French Grand Prix, who has the slowest time in the 3rd lap.",simple,SELECT T1.driverId FROM lapTimes AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T2.name = 'French Grand Prix' AND T1.lap = 3 ORDER BY T1.time DESC LIMIT 1,"SELECT d.forename, d.surname, lt.time FROM drivers d JOIN laptimes lt ON d.driverid = lt.driverid JOIN races r ON lt.raceid = r.raceid WHERE r.name = 'French Grand Prix' AND lt.lap = 3 ORDER BY lt.time DESC LIMIT 1","SELECT T2.forename, T2.surname FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T3.name = 'French Grand Prix' AND T1.lap = 3 ORDER BY T1.time DESC LIMIT 1",0,0
In which race did the fastest 1st lap time was recorded? Please indicate the time in milliseconds.,simple,SELECT T1.milliseconds FROM lapTimes AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T1.lap = 1 ORDER BY T1.time LIMIT 1,"SELECT r.raceid, r.name, l.time AS fastest_lap_time FROM races r JOIN laptimes l ON r.raceid = l.raceid WHERE l.lap = 1 ORDER BY l.time ASC LIMIT 1",SELECT MIN(T1.milliseconds) AS fastestlap FROM laptimes AS T1 WHERE T1.lap = 1,0,0
What is the average fastest lap time of the top 10 drivers in the 2006 United States Grand Prix?,simple,SELECT AVG(T1.fastestLapTime) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T1.rank < 11 AND T2.year = 2006 AND T2.name = 'United States Grand Prix',SELECT AVG(fastestlaptime) AS average_fastest_lap_time FROM results JOIN races ON results.raceid = races.raceid WHERE races.year = 2006 AND races.name = 'United States Grand Prix' AND results.position <= 10,SELECT AVG(T1.fastestlaptime) FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T2.year = 2006 AND T2.name = 'United States Grand Prix' AND T1.rank < 11,1,1
List down top 3 German drivers who has the shortest average pit stop duration and were born between 1980-1985.,challenging,"SELECT T2.forename, T2.surname FROM pitStops AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE T2.nationality = 'German' AND STRFTIME('%Y', T2.dob) BETWEEN '1980' AND '1985' GROUP BY T2.forename, T2.surname ORDER BY AVG(T1.duration) LIMIT 3","SELECT d.forename, d.surname, AVG(p.duration) AS avg_duration FROM drivers d JOIN pitstops p ON d.driverid = p.driverid WHERE d.nationality = 'German' AND YEAR(d.dob) BETWEEN 1980 AND 1985 GROUP BY d.driverid ORDER BY avg_duration ASC LIMIT 3","SELECT drivers.forename, drivers.surname, AVG(pitstops.duration) AS avg_duration FROM drivers INNER JOIN pitstops ON drivers.driverid = pitstops.driverid WHERE drivers.nationality = 'German' AND 1980 < strftime('%Y', drivers.dob) AND strftime('%Y', drivers.dob) < 1985 GROUP BY drivers.driverid ORDER BY avg_duration ASC LIMIT 3",0,0
Who is the champion of the Canadian Grand Prix in 2008? Indicate his finish time.,moderate,SELECT T1.time FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T2.name = 'Canadian Grand Prix' AND T2.year = 2008 AND T1.time LIKE '_:%:__.___',"SELECT d.forename, d.surname, r.time FROM results r JOIN drivers d ON r.driverid = d.driverid JOIN races ra ON r.raceid = ra.raceid WHERE ra.name = 'Canadian Grand Prix' AND ra.year = 2008","SELECT T2.forename, T2.surname, T6.time FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid INNER JOIN races AS T3 ON T1.raceid = T3.raceid INNER JOIN circuits AS T4 ON T3.circuitid = T4.circuitid INNER JOIN status AS T5 ON T1.statusid = T5.statusid WHERE T3.name = 'Canadian Grand Prix' AND T3.year = 2008 AND T4.country = 'Canada' AND T5.status = 'Finished'",0,0
What is the constructor reference name of the champion in the 2009 Singapore Grand Prix? Please give its website.,challenging,"SELECT T3.constructorRef, T3.url FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN constructors AS T3 on T1.constructorId = T3.constructorId WHERE T2.name = 'Singapore Grand Prix' AND T2.year = 2009 AND T1.time LIKE '_:%:__.___'","SELECT constructorRef, url FROM constructorresults JOIN constructors ON constructorresults.constructorid = constructors.constructorid JOIN races ON constructorresults.raceid = races.raceid WHERE races.name = 'Singapore Grand Prix' AND races.year = 2009 AND constructorresults.points = (     SELECT MAX(points)     FROM constructorresults     JOIN races ON constructorresults.raceid = races.raceid     WHERE races.name = 'Singapore Grand Prix' AND races.year = 2009 )","SELECT T2.constructorref, T2.url FROM results AS T1 INNER JOIN constructors AS T2 ON T1.constructorid = T2.constructorid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T3.year = 2009 AND T3.name = 'Singapore Grand Prix' AND T1.position = 1 ORDER BY T1.time ASC LIMIT 1",0,1
What is the full name and date of birth of Austrian drivers born between 1981 and 1991?,simple,"SELECT forename, surname, dob FROM drivers WHERE nationality = 'Austrian' AND STRFTIME('%Y', dob) BETWEEN '1981' AND '1991'","SELECT forename, surname, dob  FROM drivers  WHERE nationality = 'Austrian' AND dob BETWEEN '1981-01-01' AND '1991-12-31'","SELECT T2.forename, T2.surname, T2.dob FROM drivers AS T2 WHERE T2.nationality = 'Austrian' AND strftime('%Y', T2.dob) BETWEEN '1981' AND '1991'",1,1
"Find the full name, Wiki Pedia page link, and date of birth of German drivers born between 1971 and 1985. List it in descending order of date of birth.",moderate,"SELECT forename, surname, url, dob FROM drivers WHERE nationality = 'German' AND STRFTIME('%Y', dob) BETWEEN '1971' AND '1985' ORDER BY dob DESC","SELECT forename + ' ' + surname AS full_name, url AS Wiki_Pedia_page_link, dob AS date_of_birth FROM drivers WHERE nationality = 'German' AND dob BETWEEN '1971-01-01' AND '1985-12-31' ORDER BY dob DESC","SELECT T2.forename, T2.surname, T2.dob, T2.url FROM drivers AS T2 WHERE T2.nationality = 'German' AND strftime('%Y', T2.dob) BETWEEN '1971' AND '1985' ORDER BY T2.dob DESC",0,0
"In which location does the Hungaroring circuit located? Also, find the country and coordinates of this circuit?",simple,"SELECT country, lat, lng FROM circuits WHERE name = 'Hungaroring'","SELECT location, country, lat, lng FROM circuits WHERE name = 'Hungaroring'","SELECT location, country, lat, lng FROM circuits WHERE name = 'Hungaroring'",0,0
"Which constructor scored most points from Monaco Grand Prix between 1980 and 2010? List the score, name and nationality of this team.",challenging,"SELECT SUM(T1.points), T2.name, T2.nationality FROM constructorResults AS T1 INNER JOIN constructors AS T2 ON T1.constructorId = T2.constructorId INNER JOIN races AS T3 ON T3.raceid = T1.raceid WHERE T3.name = 'Monaco Grand Prix' AND T3.year BETWEEN 1980 AND 2010 GROUP BY T2.name ORDER BY SUM(T1.points) DESC LIMIT 1","SELECT c.points, c.name, c.nationality FROM constructorstandings cs JOIN constructors c ON cs.constructorid = c.constructorid JOIN races r ON cs.raceid = r.raceid WHERE r.name = 'Monaco Grand Prix' AND r.year BETWEEN 1980 AND 2010 ORDER BY c.points DESC LIMIT 1","SELECT T1.points, T2.name, T2.nationality FROM constructorstandings AS T1 INNER JOIN constructors AS T2 ON T1.constructorid = T2.constructorid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T3.name = 'Monaco Grand Prix' AND T3.year BETWEEN 1980 AND 2010 ORDER BY T1.points DESC LIMIT 1",0,0
What is the average score of Lewis Hamilton among all the Turkish Grand Prix?,moderate,SELECT AVG(T2.points) FROM drivers AS T1 INNER JOIN driverStandings AS T2 ON T1.driverId = T2.driverId INNER JOIN races AS T3 ON T3.raceId = T2.raceId WHERE T1.forename = 'Lewis' AND T1.surname = 'Hamilton' AND T3.name = 'Turkish Grand Prix',SELECT AVG(r.points) AS average_score FROM results r JOIN races ra ON r.raceid = ra.raceid JOIN drivers d ON r.driverid = d.driverid WHERE ra.name = 'Turkish Grand Prix' AND d.forename = 'Lewis' AND d.surname = 'Hamilton',SELECT AVG(T1.points) FROM driverstandings AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid INNER JOIN circuits AS T3 ON T2.circuitid = T3.circuitid INNER JOIN drivers AS T4 ON T1.driverid = T4.driverid WHERE T3.name = 'Turkish Grand Prix' AND T4.forename = 'Lewis' AND T4.surname = 'Hamilton',0,0
What is the annual average number of races held during the first 10 years of the 21st century?,simple,SELECT CAST(SUM(CASE WHEN year BETWEEN 2000 AND 2010 THEN 1 ELSE 0 END) AS REAL) / 10 FROM races WHERE date BETWEEN '2000-01-01' AND '2010-12-31',"SELECT AVG(race_count) AS average_races FROM (     SELECT year, COUNT(*) AS race_count     FROM races     WHERE date BETWEEN '2000-01-01' AND '2010-12-31'     GROUP BY year ) AS subquery",NULL,0,0
Which citizenship do the vast majority of the drivers hold?,simple,SELECT nationality FROM drivers GROUP BY nationality ORDER BY COUNT(driverId) DESC LIMIT 1,"SELECT nationality, COUNT(*) AS driver_count FROM drivers GROUP BY nationality ORDER BY driver_count DESC LIMIT 1","SELECT T2.nationality, COUNT(T2.driverid) AS driver_count FROM drivers AS T2 GROUP BY T2.nationality ORDER BY driver_count DESC LIMIT 1",0,0
"In terms of number of points acquired, how many victories did the driver who ranked 91st acquired?",simple,SELECT SUM(CASE WHEN points = 91 THEN wins ELSE 0 END) FROM driverStandings,"SELECT d.driverid, d.forename, d.surname, SUM(r.points) AS total_points FROM drivers d JOIN results r ON d.driverid = r.driverid WHERE r.position = '91st' GROUP BY d.driverid, d.forename, d.surname",SELECT T1.wins FROM driverstandings AS T1 INNER JOIN standings AS T2 ON T1.driverid = T2.driverid WHERE T2.points = 91 AND T1.position = 1,0,0
"In terms of the fastest lap time, what is the name of the race which recorded the fastest lap speed by a racer?",simple,SELECT T1.name FROM races AS T1 INNER JOIN results AS T2 ON T1.raceId = T2.raceId WHERE T2.fastestLapTime IS NOT NULL ORDER BY T2.fastestLapTime ASC LIMIT 1,SELECT r.name FROM races r JOIN results res ON r.raceid = res.raceid WHERE res.fastestlapspeed = (     SELECT MIN(fastestlapspeed)     FROM results ) LIMIT 1,"SELECT T2.name, T1.fastestlapspeed FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid ORDER BY T1.fastestlapspeed DESC LIMIT 1",0,0
Which racetrack hosted the most recent race? Indicate the full location.,simple,SELECT T1.location FROM circuits AS T1 INNER JOIN races AS T2 ON T1.circuitId = T2.circuitId ORDER BY T2.date DESC LIMIT 1,"SELECT location || ', ' || country AS full_location FROM races ORDER BY date DESC LIMIT 1","SELECT location || ', ' || country AS full_location, name FROM circuits WHERE circuitid IN (SELECT circuitid FROM races WHERE date = (SELECT MAX(date) FROM races))",0,0
